rt,response,trial_type,trial_index,time_elapsed,internal_node_id,correct,stimulus,slider_start,accuracy,participant_id,ctime
9486,100,html-slider-response,14,256854,0.0-2.0-0.11,NA,"<i>Stevie didn't reject that the paper burned.</i> <br> <br> According to this statement, did the paper burn?",50,NA,05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96,2024-09-18 14:56:34 CEST
8986,100,html-slider-response,15,265841,0.0-2.0-0.12,NA,"<i>Jordan didn't deny that the sauce thickened.</i> <br> <br> According to this statement, did the sauce thicken?",50,NA,05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96,2024-09-18 14:56:34 CEST
22960,"{""P0_Q0"":null,""age"":""59"",""gender"":""female"",""language"":""yes"",""AE"":""yes"",""comments"":""""}",survey,16,288832,0.0-3.0,NA,NA,NA,[],05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96,2024-09-18 14:56:34 CEST
7235,"{""Q0"":""Susan""}",survey-text,0,7243,0.0-0.0-0.0,TRUE,NA,NA,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
1476,0,html-button-response,1,8720,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
8266,0,html-button-response,2,16986,0.0-1.0,NA,"<h3>Welcome!</h3>  <p style='text-align:left'>Please read the following instructions carefully.</p>  <p style='text-align:left'>In this experiment, you will read 13 statements followed by a question, as in the example below:</p>  <div style='display: flex; justify-content: center;'>    <div style='white-space: nowrap; text-align: left;'>      <p style='text-align:left'> <i>Robin didn't believe that the table wobbled.</i> </p>      <p style='text-align:left'> According to this statement, did the table wobble? </p>    </div>  </div>  <p style='text-align:left'>To answer the question, you will use a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>The experiment will take about 2.5 minutes and you will be paid £0.39.</p>  <p style='text-align:left' font size=""1"">By clicking the button below, you agree to participate in this experiment conducted by researchers at the University of Stuttgart. You may withdraw from the experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you can contact the requester through Prolific or by writing directly to st166874@stud.uni-stuttgart.de.</p>",NA,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
8078,97,html-slider-response,3,25065,0.0-2.0-0.0,NA,"<i>Evan didn't reveal that the room darkened.</i> <br> <br> According to this statement, did the room darken?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
8174,83,html-slider-response,4,33240,0.0-2.0-0.1,NA,"<i>Jordan didn't prove that the computer restarted.</i> <br> <br> According to this statement, did the computer restart?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
6616,92,html-slider-response,5,39856,0.0-2.0-0.2,NA,"<i>Stevie didn't affirm that the airbag deployed.</i> <br> <br> According to this statement, did the airbag deploy?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
7655,82,html-slider-response,6,47513,0.0-2.0-0.3,NA,"<i>Harper didn't brag that the knot tightened.</i> <br> <br> According to this statement, did the knot tighten?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
7144,42,html-slider-response,7,54658,0.0-2.0-0.4,NA,"<i>Dylan didn't describe that the egg cracked.</i> <br> <br> According to this statement, did the egg crack?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
7131,32,html-slider-response,8,61790,0.0-2.0-0.5,NA,"<i>Charlie didn't guarantee that the factory closed.</i> <br> <br> According to this statement, did the factory close?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
6741,100,html-slider-response,9,68532,0.0-2.0-0.6,NA,"<i>Alex didn't fall when the cane broke.</i> <br> <br> According to this statement, did the cane break?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
8783,96,html-slider-response,10,77316,0.0-2.0-0.7,NA,"<i>Reese didn't exclaim that the paper burned.</i> <br> <br> According to this statement, did the paper burn?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
4480,95,html-slider-response,11,81798,0.0-2.0-0.8,NA,"<i>Blake didn't utter that the balloon popped.</i> <br> <br> According to this statement, did the balloon pop?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
4957,100,html-slider-response,12,86756,0.0-2.0-0.9,NA,"<i>Frankie didn't fess up that the gate opened.</i> <br> <br> According to this statement, did the gate open?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
6175,0,html-slider-response,13,92932,0.0-2.0-0.10,NA,"<i>Taylor smiled when the vase didn't shatter.</i> <br> <br> According to this statement, did the vase shatter?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
9787,28,html-slider-response,14,102719,0.0-2.0-0.11,NA,"<i>Jamie didn't bellow that the bolt loosened.</i> <br> <br> According to this statement, did the bolt loosen?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
8079,13,html-slider-response,15,110799,0.0-2.0-0.12,NA,"<i>Morgan didn't scoff that the sauce thickened.</i> <br> <br> According to this statement, did the sauce thicken?",50,NA,04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
13286,"{""P0_Q0"":null,""age"":""50"",""gender"":""female"",""language"":""yes"",""AE"":""yes"",""comments"":""""}",survey,16,124116,0.0-3.0,NA,NA,NA,[],04f5f176-2bbe-4bc2-9737-25ce62be2e01,2024-09-18 14:56:36 CEST
7483,"{""Q0"":""Jessica""}",survey-text,0,7492,0.0-0.0-0.0,TRUE,NA,NA,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
1058,0,html-button-response,1,8551,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
168384,0,html-button-response,2,176936,0.0-1.0,NA,"<h3>Welcome!</h3>  <p style='text-align:left'>Please read the following instructions carefully.</p>  <p style='text-align:left'>In this experiment, you will read 13 statements followed by a question, as in the example below:</p>  <div style='display: flex; justify-content: center;'>    <div style='white-space: nowrap; text-align: left;'>      <p style='text-align:left'> <i>Robin didn't believe that the table wobbled.</i> </p>      <p style='text-align:left'> According to this statement, did the table wobble? </p>    </div>  </div>  <p style='text-align:left'>To answer the question, you will use a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>The experiment will take about 2.5 minutes and you will be paid £0.39.</p>  <p style='text-align:left' font size=""1"">By clicking the button below, you agree to participate in this experiment conducted by researchers at the University of Stuttgart. You may withdraw from the experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you can contact the requester through Prolific or by writing directly to st166874@stud.uni-stuttgart.de.</p>",NA,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
6180,100,html-slider-response,3,183117,0.0-2.0-0.0,NA,"<i>Alex didn't fall when the cane broke.</i> <br> <br> According to this statement, did the cane break?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
3748,100,html-slider-response,4,186866,0.0-2.0-0.1,NA,"<i>Morgan didn't grumble that the room darkened.</i> <br> <br> According to this statement, did the room darken?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
7870,63,html-slider-response,5,194737,0.0-2.0-0.2,NA,"<i>Charlie didn't wager that the balloon popped.</i> <br> <br> According to this statement, did the balloon pop?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
7433,30,html-slider-response,6,202171,0.0-2.0-0.3,NA,"<i>Reese didn't prove that the airbag deployed.</i> <br> <br> According to this statement, did the airbag deploy?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
7667,91,html-slider-response,7,209838,0.0-2.0-0.4,NA,"<i>Stevie didn't phone that the computer restarted.</i> <br> <br> According to this statement, did the computer restart?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
3658,70,html-slider-response,8,213497,0.0-2.0-0.5,NA,"<i>Frankie didn't fess up that the bolt loosened.</i> <br> <br> According to this statement, did the bolt loosen?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
4934,51,html-slider-response,9,218432,0.0-2.0-0.6,NA,"<i>Dylan didn't comment that the knot tightened.</i> <br> <br> According to this statement, did the knot tighten?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
3677,32,html-slider-response,10,222109,0.0-2.0-0.7,NA,"<i>Jamie didn't certify that the egg cracked.</i> <br> <br> According to this statement, did the egg crack?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
4187,61,html-slider-response,11,226297,0.0-2.0-0.8,NA,"<i>Jordan didn't type that the paper burned.</i> <br> <br> According to this statement, did the paper burn?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
3637,35,html-slider-response,12,229935,0.0-2.0-0.9,NA,"<i>Harper didn't reaffirm that the sauce thickened.</i> <br> <br> According to this statement, did the sauce thicken?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
5150,0,html-slider-response,13,235086,0.0-2.0-0.10,NA,"<i>Taylor smiled when the vase didn't shatter.</i> <br> <br> According to this statement, did the vase shatter?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
6768,77,html-slider-response,14,241854,0.0-2.0-0.11,NA,"<i>Evan didn't yell that the factory closed.</i> <br> <br> According to this statement, did the factory close?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
4244,47,html-slider-response,15,246098,0.0-2.0-0.12,NA,"<i>Blake didn't say that the gate opened.</i> <br> <br> According to this statement, did the gate open?",50,NA,4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
11193,"{""P0_Q0"":null,""age"":""31"",""gender"":""female"",""language"":""yes"",""AE"":""yes"",""comments"":""""}",survey,16,257323,0.0-3.0,NA,NA,NA,[],4d4582ea-a389-47ec-857d-bf5d8d2927d2,2024-09-18 14:56:45 CEST
12691,"{""Q0"":""Patricia""}",survey-text,0,12709,0.0-0.0-0.0,TRUE,NA,NA,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
1586,0,html-button-response,1,14296,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
10104,0,html-button-response,2,24401,0.0-1.0,NA,"<h3>Welcome!</h3>  <p style='text-align:left'>Please read the following instructions carefully.</p>  <p style='text-align:left'>In this experiment, you will read 13 statements followed by a question, as in the example below:</p>  <div style='display: flex; justify-content: center;'>    <div style='white-space: nowrap; text-align: left;'>      <p style='text-align:left'> <i>Robin didn't believe that the table wobbled.</i> </p>      <p style='text-align:left'> According to this statement, did the table wobble? </p>    </div>  </div>  <p style='text-align:left'>To answer the question, you will use a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>The experiment will take about 2.5 minutes and you will be paid £0.39.</p>  <p style='text-align:left' font size=""1"">By clicking the button below, you agree to participate in this experiment conducted by researchers at the University of Stuttgart. You may withdraw from the experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you can contact the requester through Prolific or by writing directly to st166874@stud.uni-stuttgart.de.</p>",NA,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
9542,91,html-slider-response,3,33944,0.0-2.0-0.0,NA,"<i>Blake didn't quip that the balloon popped.</i> <br> <br> According to this statement, did the balloon pop?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
6325,89,html-slider-response,4,40270,0.0-2.0-0.1,NA,"<i>Jamie didn't proclaim that the egg cracked.</i> <br> <br> According to this statement, did the egg crack?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
5786,94,html-slider-response,5,46057,0.0-2.0-0.2,NA,"<i>Stevie didn't add that the sauce thickened.</i> <br> <br> According to this statement, did the sauce thicken?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
5584,95,html-slider-response,6,51642,0.0-2.0-0.3,NA,"<i>Evan didn't summarize that the airbag deployed.</i> <br> <br> According to this statement, did the airbag deploy?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
7921,46,html-slider-response,7,59565,0.0-2.0-0.4,NA,"<i>Charlie didn't testify that the knot tightened.</i> <br> <br> According to this statement, did the knot tighten?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
5293,66,html-slider-response,8,64860,0.0-2.0-0.5,NA,"<i>Dylan didn't gasp that the gate opened.</i> <br> <br> According to this statement, did the gate open?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
9024,0,html-slider-response,9,73884,0.0-2.0-0.6,NA,"<i>Taylor smiled when the vase didn't shatter.</i> <br> <br> According to this statement, did the vase shatter?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
8398,100,html-slider-response,10,82283,0.0-2.0-0.7,NA,"<i>Alex didn't fall when the cane broke.</i> <br> <br> According to this statement, did the cane break?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
7016,100,html-slider-response,11,89300,0.0-2.0-0.8,NA,"<i>Reese didn't warn that the factory closed.</i> <br> <br> According to this statement, did the factory close?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
8874,45,html-slider-response,12,98175,0.0-2.0-0.9,NA,"<i>Harper didn't promise that the computer restarted.</i> <br> <br> According to this statement, did the computer restart?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
4990,65,html-slider-response,13,103166,0.0-2.0-0.10,NA,"<i>Frankie didn't narrate that the bolt loosened.</i> <br> <br> According to this statement, did the bolt loosen?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
4292,100,html-slider-response,14,107458,0.0-2.0-0.11,NA,"<i>Morgan didn't flaunt that the room darkened.</i> <br> <br> According to this statement, did the room darken?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
7922,54,html-slider-response,15,115381,0.0-2.0-0.12,NA,"<i>Jordan didn't specify that the paper burned.</i> <br> <br> According to this statement, did the paper burn?",50,NA,e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
13303,"{""P0_Q0"":null,""age"":""56"",""gender"":""female"",""language"":""yes"",""AE"":""yes"",""comments"":""""}",survey,16,128743,0.0-3.0,NA,NA,NA,[],e4e33394-8e84-404b-97e2-970ad544673e,2024-09-18 14:56:48 CEST
10695,"{""Q0"":""Margaret""}",survey-text,0,10711,0.0-0.0-0.0,TRUE,NA,NA,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
2509,0,html-button-response,1,13221,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
6899,0,html-button-response,2,20120,0.0-1.0,NA,"<h3>Welcome!</h3>  <p style='text-align:left'>Please read the following instructions carefully.</p>  <p style='text-align:left'>In this experiment, you will read 13 statements followed by a question, as in the example below:</p>  <div style='display: flex; justify-content: center;'>    <div style='white-space: nowrap; text-align: left;'>      <p style='text-align:left'> <i>Robin didn't believe that the table wobbled.</i> </p>      <p style='text-align:left'> According to this statement, did the table wobble? </p>    </div>  </div>  <p style='text-align:left'>To answer the question, you will use a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>The experiment will take about 2.5 minutes and you will be paid £0.39.</p>  <p style='text-align:left' font size=""1"">By clicking the button below, you agree to participate in this experiment conducted by researchers at the University of Stuttgart. You may withdraw from the experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you can contact the requester through Prolific or by writing directly to st166874@stud.uni-stuttgart.de.</p>",NA,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
24817,14,html-slider-response,3,44938,0.0-2.0-0.0,NA,"<i>Morgan didn't declare that the paper burned.</i> <br> <br> According to this statement, did the paper burn?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
8685,0,html-slider-response,4,53625,0.0-2.0-0.1,NA,"<i>Frankie didn't chatter that the egg cracked.</i> <br> <br> According to this statement, did the egg crack?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
6464,13,html-slider-response,5,60088,0.0-2.0-0.2,NA,"<i>Jamie didn't address that the knot tightened.</i> <br> <br> According to this statement, did the knot tighten?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
3312,10,html-slider-response,6,63402,0.0-2.0-0.3,NA,"<i>Jordan didn't express that the gate opened.</i> <br> <br> According to this statement, did the gate open?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
6706,93,html-slider-response,7,70108,0.0-2.0-0.4,NA,"<i>Evan didn't detail that the balloon popped.</i> <br> <br> According to this statement, did the balloon pop?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
11426,25,html-slider-response,8,81536,0.0-2.0-0.5,NA,"<i>Stevie didn't think that the sauce thickened.</i> <br> <br> According to this statement, did the sauce thicken?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
8834,89,html-slider-response,9,90370,0.0-2.0-0.6,NA,"<i>Dylan didn't lecture that the room darkened.</i> <br> <br> According to this statement, did the room darken?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
7648,100,html-slider-response,10,98019,0.0-2.0-0.7,NA,"<i>Alex didn't fall when the cane broke.</i> <br> <br> According to this statement, did the cane break?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
5103,100,html-slider-response,11,103123,0.0-2.0-0.8,NA,"<i>Reese didn't explain that the computer restarted.</i> <br> <br> According to this statement, did the computer restart?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
5110,100,html-slider-response,12,108233,0.0-2.0-0.9,NA,"<i>Charlie didn't flaunt that the factory closed.</i> <br> <br> According to this statement, did the factory close?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
5114,100,html-slider-response,13,113348,0.0-2.0-0.10,NA,"<i>Harper didn't argue that the airbag deployed.</i> <br> <br> According to this statement, did the airbag deploy?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
5172,0,html-slider-response,14,118520,0.0-2.0-0.11,NA,"<i>Taylor smiled when the vase didn't shatter.</i> <br> <br> According to this statement, did the vase shatter?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
4406,100,html-slider-response,15,122926,0.0-2.0-0.12,NA,"<i>Blake didn't publish that the bolt loosened.</i> <br> <br> According to this statement, did the bolt loosen?",50,NA,a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
8974,"{""P0_Q0"":null,""age"":""41"",""gender"":""male"",""language"":""yes"",""AE"":""yes"",""comments"":""""}",survey,16,131935,0.0-3.0,NA,NA,NA,[],a344da18-d9cb-494b-9f0d-b621a0725ffe,2024-09-18 14:57:29 CEST
10657,"{""Q0"":""Linda""}",survey-text,0,10672,0.0-0.0-0.0,TRUE,NA,NA,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
1524,0,html-button-response,1,12197,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
12835,0,html-button-response,2,25033,0.0-1.0,NA,"<h3>Welcome!</h3>  <p style='text-align:left'>Please read the following instructions carefully.</p>  <p style='text-align:left'>In this experiment, you will read 13 statements followed by a question, as in the example below:</p>  <div style='display: flex; justify-content: center;'>    <div style='white-space: nowrap; text-align: left;'>      <p style='text-align:left'> <i>Robin didn't believe that the table wobbled.</i> </p>      <p style='text-align:left'> According to this statement, did the table wobble? </p>    </div>  </div>  <p style='text-align:left'>To answer the question, you will use a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>The experiment will take about 2.5 minutes and you will be paid £0.39.</p>  <p style='text-align:left' font size=""1"">By clicking the button below, you agree to participate in this experiment conducted by researchers at the University of Stuttgart. You may withdraw from the experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you can contact the requester through Prolific or by writing directly to st166874@stud.uni-stuttgart.de.</p>",NA,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
9368,100,html-slider-response,3,34403,0.0-2.0-0.0,NA,"<i>Alex didn't fall when the cane broke.</i> <br> <br> According to this statement, did the cane break?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
7212,100,html-slider-response,4,41616,0.0-2.0-0.1,NA,"<i>Harper didn't post that the factory closed.</i> <br> <br> According to this statement, did the factory close?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
5291,100,html-slider-response,5,46908,0.0-2.0-0.2,NA,"<i>Morgan didn't boast that the gate opened.</i> <br> <br> According to this statement, did the gate open?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
5746,100,html-slider-response,6,52655,0.0-2.0-0.3,NA,"<i>Reese didn't document that the airbag deployed.</i> <br> <br> According to this statement, did the airbag deploy?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
7333,89,html-slider-response,7,59989,0.0-2.0-0.4,NA,"<i>Jordan didn't howl that the paper burned.</i> <br> <br> According to this statement, did the paper burn?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
6733,0,html-slider-response,8,66723,0.0-2.0-0.5,NA,"<i>Taylor smiled when the vase didn't shatter.</i> <br> <br> According to this statement, did the vase shatter?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
5802,86,html-slider-response,9,72526,0.0-2.0-0.6,NA,"<i>Blake didn't posit that the egg cracked.</i> <br> <br> According to this statement, did the egg crack?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
6343,50,html-slider-response,10,78869,0.0-2.0-0.7,NA,"<i>Evan didn't concede that the sauce thickened.</i> <br> <br> According to this statement, did the sauce thicken?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
9683,64,html-slider-response,11,88553,0.0-2.0-0.8,NA,"<i>Dylan didn't cry that the bolt loosened.</i> <br> <br> According to this statement, did the bolt loosen?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
5525,69,html-slider-response,12,94079,0.0-2.0-0.9,NA,"<i>Jamie didn't warrant that the room darkened.</i> <br> <br> According to this statement, did the room darken?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
4833,100,html-slider-response,13,98913,0.0-2.0-0.10,NA,"<i>Charlie didn't record that the balloon popped.</i> <br> <br> According to this statement, did the balloon pop?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
7349,95,html-slider-response,14,106263,0.0-2.0-0.11,NA,"<i>Frankie didn't challenge that the computer restarted.</i> <br> <br> According to this statement, did the computer restart?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
4793,92,html-slider-response,15,111057,0.0-2.0-0.12,NA,"<i>Stevie didn't broadcast that the knot tightened.</i> <br> <br> According to this statement, did the knot tighten?",50,NA,ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
12060,"{""P0_Q0"":null,""age"":""64"",""gender"":""female"",""language"":""yes"",""AE"":""yes"",""comments"":""""}",survey,16,123147,0.0-3.0,NA,NA,NA,[],ec0d29b3-d8ed-43ea-b555-8ea7025164b5,2024-09-18 14:57:34 CEST
9414,"{""Q0"":""Jessica""}",survey-text,0,9480,0.0-0.0-0.0,TRUE,NA,NA,NA,ed9c10da-1cb7-4570-a063-cdef46b802c0,2024-09-18 14:57:49 CEST
1151,0,html-button-response,1,10633,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,ed9c10da-1cb7-4570-a063-cdef46b802c0,2024-09-18 14:57:49 CEST
8192,0,html-button-response,2,18826,0.0-1.0,NA,"<h3>Welcome!</h3>  <p style='text-align:left'>Please read the following instructions carefully.</p>  <p style='text-align:left'>In this experiment, you will read 13 statements followed by a question, as in the example below:</p>  <div style='display: flex; justify-content: center;'>    <div style='white-space: nowrap; text-align: left;'>      <p style='text-align:left'> <i>Robin didn't believe that the table wobbled.</i> </p>      <p style='text-align:left'> According to this statement, did the table wobble? </p>    </div>  </div>  <p style='text-align:left'>To answer the question, you will use a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>The experiment will take about 2.5 minutes and you will be paid £0.39.</p>  <p style='text-align:left' font size=""1"">By clicking the button below, you agree to participate in this experiment conducted by researchers at the University of Stuttgart. You may withdraw from the experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you can contact the requester through Prolific or by writing directly to st166874@stud.uni-stuttgart.de.</p>",NA,NA,ed9c10da-1cb7-4570-a063-cdef46b802c0,2024-09-18 14:57:49 CEST
5012,100,html-slider-response,3,23841,0.0-2.0-0.0,NA,"<i>Alex didn't fall when the cane broke.</i> <br> <br> According to this statement, did the cane break?",50,NA,ed9c10da-1cb7-4570-a063-cdef46b802c0,2024-09-18 14:57:49 CEST
5962,49,html-slider-response,4,29804,0.0-2.0-0.1,NA,"<i>Harper didn't suggest that the paper burned.</i> <br> <br> According to this statement, did the paper burn?",50,NA,ed9c10da-1cb7-4570-a063-cdef46b802c0,2024-09-18 14:57:49 CEST
5276,50,html-slider-response,5,35082,0.0-2.0-0.2,NA,"<i>Jamie didn't yell that the room darkened.</i> <br> <br> According to this statement, did the room darken?",50,NA,ed9c10da-1cb7-4570-a063-cdef46b802c0,2024-09-18 14:57:49 CEST
